19.456	19.532	19.871	20.210	19.985	19.569	19.645	19.720	19.947	19.834	19.834	19.720	20.135	20.436	19.985	20.286	20.323	20.361	20.098	20.135	20.361	20.323	20.210	19.909	20.060	20.323	20.436	20.098	19.985	20.135	20.098	19.985	20.210	20.323	20.773	21.110	21.409	21.669	21.371	21.446	21.558	21.632	21.520	21.781	21.409	21.781	22.152	22.041	22.078	22.189	22.670	22.522	22.891	23.038	22.965	22.743	23.259	23.222	23.369	22.891	22.743	22.707	22.078	22.115	21.744	22.152	22.337	22.004	21.855	21.929	21.892	22.152	21.966	21.892	21.744	21.929	22.078	22.115	21.259	21.073	22.004	21.334	21.409	21.073	20.022	19.947	20.060	20.173	20.474	20.210	19.909	20.098	19.985	20.736	20.661	20.098	20.398	20.586	21.297	20.699	20.361	20.811	20.511	20.549	20.549	20.436	21.110	20.586	20.474	20.511	20.436	20.886	21.035	20.848	20.811	21.073	21.110	21.147	21.185	20.736	20.549	21.259	20.436	20.436	20.699	20.173	20.474	20.586
19.985	19.342	19.532	19.985	19.947	19.834	19.607	19.758	19.985	20.248	20.060	19.871	20.022	19.834	20.474	19.985	20.248	19.985	20.511	20.248	19.985	20.248	20.022	20.022	19.947	19.909	19.796	20.060	20.060	19.871	19.947	19.645	19.569	19.569	20.098	20.586	20.961	21.446	21.110	21.744	21.558	21.855	21.818	21.929	21.706	22.226	21.855	21.892	22.078	22.041	22.115	22.004	22.226	22.522	22.337	22.226	22.411	22.817	23.296	22.965	22.633	22.411	21.520	21.818	21.409	22.004	22.189	22.115	21.929	22.337	21.409	21.892	21.929	21.781	21.371	22.004	21.818	21.706	21.632	21.929	22.041	21.632	21.259	20.549	20.060	19.720	20.210	20.398	20.286	20.248	20.173	20.398	20.098	20.436	20.848	19.985	19.947	20.135	20.811	20.248	20.511	20.398	20.173	20.248	20.624	20.586	20.511	20.661	20.586	20.361	20.699	21.035	20.886	20.661	20.699	20.811	20.773	20.661	20.811	21.073	20.886	21.073	20.173	20.886	20.361	20.173	20.923	20.736
20.060	19.304	19.267	19.834	19.607	19.985	19.607	20.022	19.909	20.135	19.796	19.758	19.834	19.871	19.947	20.248	20.173	20.398	20.886	20.436	20.248	20.022	20.210	20.098	20.060	20.248	19.985	19.909	19.985	20.135	19.758	19.532	19.758	19.834	19.985	20.586	21.110	21.483	21.409	21.409	21.892	21.520	21.966	22.041	21.781	21.706	21.892	22.115	22.041	21.892	22.226	21.929	22.078	22.300	22.263	21.595	22.004	22.559	23.001	22.485	22.337	22.041	21.558	21.818	21.558	21.929	21.595	22.078	22.115	22.300	21.520	21.818	21.892	21.818	21.446	21.892	21.892	21.966	21.966	21.483	21.706	21.855	21.073	20.210	19.871	20.098	20.286	20.436	20.135	20.323	20.060	20.624	20.436	20.773	20.286	20.398	20.361	20.624	20.248	20.436	20.549	20.323	20.323	20.210	20.210	20.022	19.834	20.398	20.361	20.436	20.886	20.736	20.474	20.248	20.323	20.511	20.736	20.773	21.334	20.736	20.286	21.035	20.624	21.073	20.699	20.848	21.259	21.259
20.361	19.532	19.720	19.720	19.607	20.098	20.210	20.022	19.645	19.834	19.683	20.361	19.985	19.909	20.135	20.135	20.060	19.834	20.060	19.834	20.173	19.947	19.909	20.060	20.060	20.173	20.323	19.456	19.494	20.022	20.173	19.607	19.342	19.380	19.720	20.361	21.035	21.520	21.334	21.409	21.371	21.520	21.669	21.818	21.669	22.004	21.781	22.004	21.706	21.483	21.818	21.892	21.855	22.189	22.263	22.004	21.892	22.115	21.781	21.892	22.041	21.929	21.632	21.706	21.558	21.744	22.041	21.966	21.781	22.226	21.520	21.929	21.929	21.632	21.558	21.595	21.744	21.892	21.706	21.595	21.595	21.483	20.586	20.022	19.909	19.985	19.720	19.947	19.758	19.909	19.909	19.985	19.796	20.474	20.022	19.796	19.720	20.398	19.758	20.323	20.248	20.511	20.586	20.248	20.361	20.323	20.736	20.098	20.323	20.248	20.586	20.511	20.436	20.022	20.323	20.624	20.998	20.586	20.961	20.474	20.586	21.371	21.446	21.371	21.147	21.073	21.035	20.661
19.494	19.720	19.532	20.286	20.098	20.323	19.985	19.683	19.947	20.022	19.758	19.871	19.909	20.286	20.173	19.871	19.304	19.758	20.736	20.022	20.135	20.398	19.909	19.796	20.022	19.532	20.098	19.267	19.456	19.909	19.871	19.683	19.380	19.304	19.758	19.683	20.624	20.961	21.110	21.371	21.147	21.110	21.334	21.409	21.669	21.632	21.595	21.334	21.706	21.892	21.483	22.226	22.004	21.706	22.078	22.189	21.669	21.744	21.929	21.409	21.334	21.669	21.371	21.632	21.371	22.004	21.744	22.189	21.892	21.892	21.892	22.041	21.744	21.520	21.520	21.297	21.669	21.669	21.929	21.706	21.222	20.961	20.098	19.834	19.909	19.456	19.418	20.135	19.796	20.135	20.060	20.773	19.494	19.909	20.022	20.098	20.210	20.998	20.323	20.398	19.947	20.248	20.323	20.323	20.323	20.022	20.474	20.173	20.323	20.474	20.773	20.661	20.699	20.060	20.661	20.323	21.073	20.398	20.923	20.998	21.147	21.222	21.259	21.110	21.222	20.998	21.035	20.736
19.683	20.060	19.909	19.683	20.210	20.135	19.985	19.834	20.060	20.060	19.834	19.947	20.135	20.248	20.098	20.286	20.848	20.661	20.661	20.361	20.286	20.098	19.834	20.323	20.286	19.947	19.758	19.532	19.683	20.022	19.834	19.607	19.720	19.720	19.607	19.380	20.286	20.998	20.923	21.446	21.297	21.446	21.558	21.595	21.818	21.632	21.259	21.632	21.669	21.520	21.669	21.855	21.781	21.929	21.409	22.078	21.855	21.446	21.632	21.632	22.004	21.966	21.409	21.892	21.706	21.409	21.744	21.781	21.929	21.892	21.929	21.744	21.781	21.892	21.929	21.744	21.632	21.781	21.744	21.297	20.736	20.624	20.135	19.871	19.871	20.022	20.135	19.645	19.569	19.909	20.661	19.871	19.532	20.022	20.173	20.098	19.985	20.511	20.549	20.323	20.173	20.060	20.248	19.947	20.699	20.661	20.586	20.436	20.361	20.699	20.886	20.586	20.549	20.773	20.549	20.773	20.361	20.323	20.398	20.661	20.699	20.961	21.073	21.334	20.923	20.511	20.923	21.110
19.607	20.060	19.985	20.022	19.985	19.834	20.286	20.398	20.022	19.909	20.173	19.947	20.173	20.135	20.511	20.436	20.549	20.773	20.286	20.210	20.248	20.135	19.796	19.834	19.834	19.683	20.210	20.361	20.022	20.098	20.060	19.720	19.947	19.758	19.720	19.720	19.796	20.661	21.334	21.147	21.706	21.110	21.371	21.669	21.818	21.409	21.259	21.595	21.334	21.669	21.669	21.483	22.041	22.115	21.929	21.409	22.115	21.706	21.855	22.041	21.892	21.855	21.222	21.446	21.855	21.558	21.781	21.966	21.892	22.004	21.892	21.632	21.892	21.892	22.041	21.520	21.446	21.818	21.632	20.773	20.323	20.135	19.720	19.645	20.135	19.947	20.022	19.909	20.248	19.947	19.947	19.909	19.645	19.909	20.022	19.985	20.060	20.248	20.173	20.098	20.323	20.022	20.022	20.248	20.474	20.398	20.661	20.436	20.511	20.661	20.549	20.586	20.436	20.474	20.361	20.624	20.886	20.549	20.173	20.436	20.661	20.586	20.699	20.923	20.886	21.185	21.371	21.334
19.683	19.532	19.607	19.909	19.532	19.758	20.098	20.436	20.286	20.173	20.511	19.985	20.398	20.210	20.286	20.060	19.871	20.286	20.436	20.210	20.022	20.060	19.834	19.834	19.871	19.796	19.985	20.210	20.098	20.436	19.796	19.871	19.909	19.418	19.342	19.985	19.796	20.436	20.848	20.773	21.409	21.334	21.446	21.744	21.929	21.222	21.929	21.409	21.558	21.781	21.371	22.189	21.781	21.929	21.855	21.892	22.004	21.818	21.892	21.632	21.855	21.632	21.558	21.371	21.706	22.078	21.520	21.669	21.929	21.929	22.189	22.226	22.041	21.929	21.818	21.520	21.781	21.632	21.073	20.549	20.135	19.720	19.985	19.569	19.607	19.909	20.098	19.569	19.720	20.060	20.210	19.947	19.418	20.022	19.985	20.248	20.624	20.323	20.210	20.474	20.248	20.286	19.985	19.683	20.773	20.474	20.586	20.210	19.947	20.398	20.436	20.098	20.511	20.022	20.210	20.586	20.699	20.436	20.098	20.173	20.323	20.286	20.398	20.436	20.661	21.035	20.961	21.035
19.532	19.645	20.098	19.758	19.871	19.909	20.323	20.210	20.060	20.098	19.796	19.909	20.474	20.323	20.060	19.834	20.022	20.398	20.474	20.135	20.022	20.210	20.098	20.248	20.135	19.532	20.135	20.210	19.796	20.173	19.909	20.210	20.135	19.607	19.645	19.758	20.323	20.173	20.248	20.248	20.773	21.669	21.334	21.446	21.781	21.446	21.446	21.669	21.595	21.446	21.595	21.446	21.744	21.669	21.595	21.558	21.855	21.706	21.818	21.371	21.706	21.409	21.558	21.558	21.669	21.781	21.706	21.781	21.706	21.818	22.041	22.337	21.929	21.558	21.520	21.669	21.669	20.736	19.758	20.398	19.645	19.985	20.286	19.871	19.796	20.098	20.210	19.947	19.720	19.985	20.022	19.947	19.909	20.135	19.947	20.060	20.398	19.796	20.398	20.586	20.135	20.060	20.323	20.098	20.361	20.323	20.286	20.248	20.248	20.549	20.549	20.586	20.699	20.361	20.699	20.511	20.323	20.624	20.173	20.286	20.286	20.586	20.323	20.361	20.661	20.624	20.549	20.998
19.758	19.758	20.022	19.947	19.758	20.173	20.586	20.098	19.418	19.494	20.210	20.098	19.720	20.098	20.135	19.985	20.173	20.210	20.248	20.098	20.060	20.699	19.645	19.834	19.871	19.645	19.834	19.758	20.248	19.153	19.796	19.871	19.834	19.456	19.494	19.645	20.135	20.098	20.286	19.834	20.248	20.961	21.409	21.297	21.371	21.297	21.259	21.222	21.371	21.334	21.781	21.259	21.744	21.818	21.818	21.818	21.744	22.041	21.892	21.558	21.632	21.558	21.446	21.744	21.669	21.147	21.669	21.781	21.744	21.371	21.334	22.189	21.966	21.558	21.632	21.855	20.699	20.098	19.758	20.286	20.586	19.796	20.135	20.135	19.947	20.098	19.985	19.758	19.758	19.871	20.098	20.060	19.871	20.173	20.173	20.323	20.286	20.098	19.909	19.947	20.361	20.248	20.210	20.248	20.474	20.248	20.361	20.436	20.173	20.586	20.998	20.699	20.998	19.909	20.135	20.436	20.398	20.474	20.173	20.060	20.135	19.947	19.985	19.985	19.909	20.361	20.998	20.699
