Distance_cm,Time_0_s,Time_5_s,Time_15_s,Time_20_s,Time_30_s,Time_60_s
0.0,25.003450119848075,34.46982633142645,46.94351667636024,51.872468255686364,60.36999001397406,80.21140983558766
0.025,25.003450119848075,34.46982633142645,46.94351667636024,51.872468255686364,60.36999001397406,80.21140983558766
0.05,25.003431139979728,34.445774001806896,46.90614599613182,51.83275476398801,60.3285210361444,80.17245595174899
0.07500000000000001,25.003399522383635,34.39082939828795,46.81391972384106,51.73140140312288,60.21580388048922,80.0458093436256
0.1,25.003355750998008,34.307025872017014,46.67096947604359,51.57335801177067,60.038206611975106,79.84120497595063
0.125,25.003300310649298,34.195721881127895,46.47955664703736,51.36118238977741,59.798770849409856,79.56277099686409
0.15000000000000002,25.003233807856656,34.05827510289938,46.24173947316239,51.09712029616764,59.50002108562596,79.21359734220525
0.17500000000000002,25.003156960832644,33.89614749508176,45.95964799526072,50.78345210058301,59.144438306632786,78.79651617843278
0.2,25.003070586597556,33.71093574654552,45.63558002997337,50.42261737336695,58.73463558827105,78.31440123934446
0.225,25.00297558653715,33.50437105523355,45.27202493169809,50.017250261428444,58.2734145372543,77.7702759183609
0.25,25.002872930778643,33.27830605762964,44.871658141495764,49.570179069985286,57.7637743965089,77.16734630909659
0.275,25.002763641762574,33.03469557439028,44.43732219599904,49.08440943558653,57.20889974938176,76.50900091887766
0.30000000000000004,25.00264877739815,32.77557413557051,43.972000807532766,48.563099186632165,56.61213753473605,75.79879406963673
0.325,25.002529414186988,32.503031860106425,43.47878923422331,48.009528761675,55.976968386738825,75.04042075057068
0.35000000000000003,25.002406630687467,32.219189687588695,42.96086276617574,47.42706932307514,55.30697497955,74.23768690334316
0.375,25.00228149166741,31.92617468975888,42.421444522795916,46.819149922268345,54.60580900999193,73.39447743169868
0.4,25.002155033260866,31.626096040615142,41.86377343642055,46.18922468172652,53.87715793391717,72.51472340511734
0.42500000000000004,25.002028249403363,31.321022125651893,41.29107311157779,45.54074073695458,53.12471228663937,71.60236948689085
0.45,25.001902079774098,31.012959192944233,40.7065221232388,44.877107536871684,52.35213423903498,70.661342356456
0.47500000000000003,25.001777399422448,30.70383187902584,40.11322621872359,44.20166799166346,51.56302791294913,69.69552072244366
0.5,25.00165501020324,30.395465875742126,39.51419280184638,43.51767186499796,50.7609118765768,68.70870739378061
0.525,25.001535634091965,30.089572938834607,38.9123079980104,42.82825172392513,49.94919415050439,67.70460377063655
0.55,25.001419908398766,29.787738374886736,38.31031652280927,42.136401681278564,49.131149972654455,66.68678702504455
0.5750000000000001,25.0013083828511,29.491411081138764,37.71080450370871,41.44495909083608,48.30990249330417,65.65869015797219
0.6000000000000001,25.001201518469912,29.201896153576733,37.11618533495248,40.756589284921986,47.48840649911674,64.6235850435444
0.625,25.001099688124967,28.920350023698354,36.52868858074009,40.07377337814751,46.66943519799101,63.5845685014478
0.65,25.00100317862186,28.64777803446817,35.95035188187028,39.39879910037857,45.85557003508949,62.544551375387826
0.675,25.000912194146977,28.385034322051272,35.38301576728406,38.73375456758275,45.04919345531816,61.50625053919328
0.7000000000000001,25.000826860877858,28.132823832614104,34.82832122498983,38.08052485161394,44.252484479401005,60.4721837031813
0.7250000000000001,25.000747232554385,27.891706273234096,34.2877098472273,37.44079116974077,43.46741691997107,59.44466685204575
0.75,25.00067329680118,27.662101772965325,33.76242633272679,36.816032482100844,42.69576003104351,58.42581411199547
0.775,25.000604981993572,27.444298014341108,33.25352310462148,36.2075292603377,41.93908135890133,57.41753981915207
0.8,25.00054216446584,27.23845858682331,32.76186678583639,35.616369173313934,41.19875154465916,56.42156254313647
0.8250000000000001,25.000484675873473,27.044632311514743,32.28814626427458,35.04345442565886,40.475950818238466,55.439410808972475
0.8500000000000001,25.00043231053681,26.862763290264514,31.832882077349986,34.4895104815061,39.77167691968763,54.4724302563964
0.875,25.00038483261307,26.692701441421008,31.396436848736418,33.955095908469445,39.08675418607472,53.52179197773922
0.9,25.00034198296506,26.53421329814096,30.979026518870466,33.440613084954904,38.421843549831785,52.58850178299434
0.925,25.000303485617845,26.38699286250614,30.580732123944628,32.946319526498876,37.77745320662191,51.67341015268346
0.9500000000000001,25.000269053717506,26.250672328866735,30.201511894997346,32.47233960310539,37.15394972668543,50.777222654829465
0.9750000000000001,25.00023839492884,26.12483251196111,29.841213468376527,32.018676438657906,36.55156940232958,49.90051062087016
1.0,25.000211216230895,26.00901283861229,29.49958602045561,31.585223804544466,35.970429644898644,49.04372189583905
1.0250000000000001,25.000187228088624,25.902720785366448,29.17629216217282,31.171777841815786,35.410540266360975,48.207191499758835
1.05,25.00016614799757,25.805440667538292,28.87091945191572,30.778048468670782,34.87181450274994,47.39115205911769
1.075,25.000147703413734,25.716641706981363,28.582991407645363,30.403670351996066,34.35407965826705,46.59574388869289
1.1,25.00013163409426,25.635785325639716,28.31197792001197,30.048213342142574,33.857087268963134,45.82102462392018
1.125,25.00011769388514,25.56233162838258,28.05730498630778,29.711192287855273,33.38052270231482,45.066978321234174
1.1500000000000001,25.00010565199979,25.495745049739455,27.818363698319796,29.3920761611721,32.924014121597175,44.333523956219565
1.175,25.00009529379817,25.435499140535512,27.594518421006306,29.090296425694767,32.48714074724399,43.62052325253317
1.2000000000000002,25.00008641736101,25.381080450861166,27.38511408213351,28.805254564616472,32.06944033009346,42.92778775709833
1.225,25.000078430707575,25.331991392978445,27.189482423181122,28.536328614878315,31.670415681148764,42.25508500664156
1.25,25.000041400683386,25.287751738390764,27.006946835609746,28.282878327467248,31.28953987589189,41.60214340389218
1.2750000000000001,25.00004089489291,25.249158831657304,26.8380858381842,28.045509005370672,30.92752018248256,40.969915852904755
1.3,25.00004089004886,25.21556757520774,26.682016225998858,27.823355045595736,30.583581737882152,40.357863177521935
1.3250000000000002,25.000040889997777,25.18639871516004,26.53790440084836,27.615591690640564,30.256979474760108,39.76546582567062
1.35,25.000040889997372,25.16113193120838,26.404962368831026,27.421431471067756,29.94699477816811,39.192220338172035
1.375,25.00004088999736,25.139300297776668,26.282444958268123,27.24012188808099,29.652933418104347,38.6376371277533
1.4000000000000001,25.00004088999736,25.12048549182226,26.169647622135937,27.070943696206722,29.37412411520403,38.101238924935814
1.425,25.00004088999736,25.104313489489225,26.065904558776715,26.913209515870193,29.10991746641481,37.582559616980376
1.4500000000000002,25.00004088999736,25.09045063056854,25.97058702398051,26.76626264512571,28.859685096944172,37.08114334538772
1.475,25.00004088999736,25.078599986972034,25.88310176714578,26.6294759995862,28.622818964532495,36.59654378711577
1.5,25.00004088999736,25.068497997924094,25.802889552882252,26.502251138443082,28.39873077095218,36.12832357342722
1.5250000000000001,25.00004088999736,25.05991134784359,25.729423744635152,26.384017349891593,28.186851451079907,35.67605381564141
1.55,25.00004088999736,25.05263406991405,25.66220893567241,26.27423077826204,27.986630718914785,35.23931371601067
1.5750000000000002,25.00004088999736,25.046484862187725,25.600779618153613,26.172373580770085,27.79753665558679,34.81769024754317
1.6,25.00004088999736,25.04130460520424,25.544698884465,26.077953105507945,27.619055328182885,34.410777890315586
1.625,25.00004088999736,25.036954071279766,25.493557157316683,25.990501084860337,27.450690430870612,34.01817841441704
1.6500000000000001,25.00004088999736,25.03331181624764,25.446970946678082,25.909572840360983,27.291962941733292,33.63950070155573
1.675,25.00004088999736,25.030272244741088,25.404581632718298,25.83474649634984,27.142410790191267,33.2743605987819
1.7000000000000002,25.00004088999736,25.027743840243748,25.366054274672035,25.76562220079599,27.00158853101284,32.92238079888134
1.725,25.00004088999736,25.025647551178007,25.331076446063303,25.701821352409446,26.869067021812146,32.58319074286609
1.75,25.00004088999736,25.023915324310607,25.29935709705453,25.642985833741715,26.74443310164858,32.25642654069215
1.7750000000000001,25.00004088999736,25.022488776761968,25.27062544489199,25.588777250410022,26.627289268925495,31.94173090691133
1.8,25.00004088999736,25.02131799793276,25.244629893522124,25.538876176906996,26.517253357264323,31.63875310844294
1.8250000000000002,25.00004088999736,25.020360472721453,25.221136983481085,25.49298140969672,26.413958208424248,31.34714892205333
1.85,25.00004088999736,25.019580117507658,25.199930373130517,25.450809228468042,26.31705134166439,31.066580599470843
1.875,25.00004088999736,25.018946420521942,25.18080985223945,25.412092666528928,26.226194619214464,30.796716838353884
1.9000000000000001,25.00004088999736,25.018433678414205,25.163590388807425,25.37658079139267,26.141063907743817,30.537232757578487
1.925,25.00004088999736,25.018020321068843,25.14810120989594,25.34403799663635,26.061348735901717,30.287809875526108
1.9500000000000002,25.00004088999736,25.017688316992096,25.13418491709171,25.314243306110853,25.98675194815201,30.048136090238025
1.975,25.00004088999736,25.01742265191228,25.12169663707216,25.28698969155567,25.916989355246557,29.81790566046465
2.0,25.00004088999736,25.01721087358117,25.110503207585634,25.262083404626612,25.851789381778747,29.59681918677874
2.025,25.00004088999736,25.017042696139143,25.1004823989998,25.239343324282828,25.79089271133384,29.38458359204512
2.0500000000000003,25.00004088999736,25.0169096578026,25.091522171416077,25.218600320406587,25.73405192981044,29.180912100648207
2.075,25.00004088999736,25.0168048260423,25.08351996719653,25.19969663444661,25.68103116752904,28.98552421597358
2.1,25.00004088999736,25.016722544840718,25.07638203860602,25.182485277787396,25.631605740771313,28.7981456957245
2.125,25.00004088999736,25.016658219038213,25.0700228101374,25.166829448453562,25.585561793410474,28.618508524728423
2.15,25.00004088999736,25.016608131197575,25.064364274962593,25.152601966663514,25.54269593929866,28.44635088495433
2.1750000000000003,25.00004088999736,25.016569286827753,25.059335424838185,25.13968472965065,25.502814906075205,28.281417122520136
2.2,25.00004088999736,25.01653928420709,25.054871712691657,25.12796818607532,25.46573518104919,28.123457711520945
2.225,25.00004088999736,25.016516205429618,25.050914547023194,25.11735083025778,25.431282659793787,27.97222921455485
2.25,25.00004088999736,25.016498525661945,25.047410817179173,25.10773871637205,25.399292298068012,27.82749423986355
2.275,25.00004088999736,25.0164850379406,25.044312448485474,25.099044992654154,25.369607767655555,27.689021395040974
2.3000000000000003,25.00004088999736,25.01647479115847,25.04157598617338,25.091189455596165,25.342081116680827,27.55658523729512
2.325,25.00004088999736,25.01646703918308,25.039162206985267,25.08409812402003,25.316572434929828,27.42996622027638
2.35,25.00004088999736,25.016461199318478,25.03703575731316,25.07770283285323,25.29294952466845,27.308950637510478
2.375,25.00004088999736,25.016456818566393,25.035164816698835,25.071940846361837,25.271087577414693,27.19333056249602
2.4000000000000004,25.00004088999736,25.01645354636123,25.033520785508795,25.066754490535583,25.250868857083226,27.08290378554583
2.4250000000000003,25.00004088999736,25.01645111264909,25.03207799559136,25.06209080426446,25.232182389882684,26.977473747467894
2.45,25.00004088999736,25.016449310353472,25.030813442724263,25.057901208897462,25.214923661307097,26.87684947019626
2.475,25.00004088999736,25.016447981421596,25.029706539670247,25.05414119572988,25.198994320524285,26.78084548449467
2.5,25.00004088999736,25.01644700577753,25.028738888672947,25.050770030928433,25.184301892425673,26.68928175486638
2.5250000000000004,25.00004088999736,25.016446292621374,25.027894072246937,25.047750477370528,25.170759497564205,26.60198360181252
2.5500000000000003,25.00004088999736,25.016445773611856,25.027157461141037,25.045048532847165,25.15828558017022,26.518781621588776
2.575,25.00004088999736,25.01644539755217,25.02651603838514,25.042633184056793,25.14680364439936,26.439511603616243
2.6,25.00004088999736,25.016445126269144,25.025958238364336,25.04047617580023,25.136241998931904,26.36401444570705
2.625,25.00004088999736,25.016444931434147,25.025473799901395,25.038551794773998,25.126533510009935,26.29213606726875
2.6500000000000004,25.00004088999736,25.016444792123565,25.02505363236842,25.036836667351125,25.117615362966845,26.22372732065445
2.6750000000000003,25.00004088999736,25.0164446929562,25.024689693889467,25.03530957073363,25.10942883227402,26.158643900826558
2.7,25.00004088999736,25.01644462267874,25.024374880739426,25.03395125686031,25.10191906010075,26.096746253503326
2.725,25.00004088999736,25.01644457309706,25.024102927087505,25.03274428845559,25.095034843357258,26.037899481956707
2.75,25.00004088999736,25.016444538272957,25.02386831427858,25.031672886610988,25.08872842916553,25.981973252629597
2.7750000000000004,25.00004088999736,25.01644451392355,25.023666188889486,25.03072278929847,25.082955318679975,25.92884169973857
2.8000000000000003,25.00004088999736,25.01644449697462,25.02349228884161,25.02988112022573,25.077674079158573,25.878383329026402
2.825,25.00004088999736,25.016444485230007,25.023342876894755,25.029136267456224,25.07284616416576,25.83048092082594
2.85,25.00004088999736,25.016444477128353,25.023214680889748,25.028477771231035,25.068435741770877,25.78502143259346
