Sample_Type,View,X_cm,Y_cm,Time_s,Temperature_C
1e-9_70W,Side,0.0,0.0625,5,26.245248795
1e-9_70W,Side,0.0,0.07500000000000001,5,25.99319458
1e-9_70W,Side,0.0,0.08750000000000001,5,26.094083786
1e-9_70W,Side,0.0,0.1,5,25.99319458
1e-9_70W,Side,0.0,0.3875,5,26.023469925
1e-9_70W,Side,0.0,0.125,5,25.821470261
1e-9_70W,Side,0.0,0.1375,5,25.720333099
1e-9_70W,Side,0.0,0.15000000000000002,5,25.730451584
1e-9_70W,Side,0.0,0.1625,5,25.770914078
1e-9_70W,Side,0.0,0.17500000000000002,5,25.700094223
1e-9_70W,Side,0.0,0.1875,5,25.629232407
1e-9_70W,Side,0.0,0.2,5,25.78102684
1e-9_70W,Side,0.0,0.21250000000000002,5,25.78102684
1e-9_70W,Side,0.0,0.225,5,25.821470261
1e-9_70W,Side,0.0,0.23750000000000002,5,25.942714691
1e-9_70W,Side,0.0,0.25,5,25.831579208
1e-9_70W,Side,0.0,0.2625,5,25.568454742
1e-9_70W,Side,0.0,0.275,5,25.791139603
1e-9_70W,Side,0.0,0.28750000000000003,5,25.86190033
1e-9_70W,Side,0.0,0.30000000000000004,5,25.710214615
1e-9_70W,Side,0.0,0.325,5,26.073913574
1e-9_70W,Side,0.0,0.4,5,26.053739548
1e-9_70W,Top,0.0,0.0,5,20.811
1e-9_70W,Side,0.0,0.4375,5,26.124332428
1e-9_70W,Top,0.8,0.0,5,19.569
1e-9_70W,Top,0.7666666666666667,0.0,5,19.532
1e-9_70W,Top,0.7333333333333334,0.0,5,19.418
1e-9_70W,Top,0.7,0.0,5,19.758
1e-9_70W,Top,0.6666666666666666,0.0,5,19.645
1e-9_70W,Top,0.6333333333333333,0.0,5,19.569
1e-9_70W,Top,0.6,0.0,5,19.494
1e-9_70W,Top,0.5666666666666667,0.0,5,19.871
1e-9_70W,Top,0.5333333333333333,0.0,5,19.834
1e-9_70W,Top,0.5,0.0,5,19.645
1e-9_70W,Top,0.4666666666666667,0.0,5,19.607
1e-9_70W,Top,0.43333333333333335,0.0,5,19.418
1e-9_70W,Top,0.4,0.0,5,19.456
1e-9_70W,Top,0.3666666666666667,0.0,5,19.607
1e-9_70W,Top,0.3333333333333333,0.0,5,19.456
1e-9_70W,Top,0.3,0.0,5,19.758
1e-9_70W,Top,0.26666666666666666,0.0,5,19.494
1e-9_70W,Top,0.23333333333333334,0.0,5,20.022
1e-9_70W,Top,0.2,0.0,5,20.135
1e-9_70W,Top,0.16666666666666666,0.0,5,19.871
1e-9_70W,Top,0.13333333333333333,0.0,5,20.474
1e-9_70W,Top,0.1,0.0,5,20.549
1e-9_70W,Top,0.06666666666666667,0.0,5,19.985
1e-9_70W,Top,0.03333333333333333,0.0,5,20.323
1e-9_70W,Side,0.0,0.0125,5,29.285627365
1e-9_70W,Side,0.0,0.48750000000000004,5,26.285524368
1e-9_70W,Side,0.0,0.47500000000000003,5,26.124332428
1e-9_70W,Side,0.0,0.4625,5,26.315723419
1e-9_70W,Side,0.0,0.45,5,26.215032578
1e-9_70W,Side,0.0,0.41250000000000003,5,26.134414673
1e-9_70W,Side,0.0,0.0,5,31.413099289
1e-9_70W,Side,0.0,0.42500000000000004,5,26.043649673
1e-9_70W,Side,0.0,0.375,15,26.587135315
1e-9_70W,Side,0.0,0.3375,15,26.61725235
1e-9_70W,Side,0.0,0.35000000000000003,15,26.657394409
1e-9_70W,Side,0.0,0.36250000000000004,15,26.526878357
1e-9_70W,Top,0.6666666666666666,0.0,15,19.077
1e-9_70W,Side,0.0,0.3875,15,26.496738434
1e-9_70W,Side,0.0,0.4,15,26.567052841
1e-9_70W,Side,0.0,0.41250000000000003,15,26.697523117
1e-9_70W,Side,0.0,0.325,15,26.677461624
1e-9_70W,Side,0.0,0.42500000000000004,15,26.627288818
1e-9_70W,Side,0.0,0.45,15,26.657394409
1e-9_70W,Side,0.0,0.4625,15,26.8078022
1e-9_70W,Side,0.0,0.47500000000000003,15,26.597175598
1e-9_70W,Side,0.0,0.48750000000000004,15,26.647359848
1e-9_70W,Top,0.7,0.0,15,19.494
1e-9_70W,Top,0.7333333333333334,0.0,15,19.569
1e-9_70W,Top,0.7666666666666667,0.0,15,19.645
1e-9_70W,Side,0.0,0.4375,15,26.597175598
1e-9_70W,Top,0.8,0.0,15,20.21
1e-9_70W,Side,0.0,0.3125,15,26.406267166
1e-9_70W,Top,0.03333333333333333,0.0,15,20.586
1e-9_70W,Top,0.5666666666666667,0.0,15,19.607
1e-9_70W,Top,0.5333333333333333,0.0,15,19.342
1e-9_70W,Top,0.5,0.0,15,19.039
1e-9_70W,Top,0.4666666666666667,0.0,15,19.38
1e-9_70W,Top,0.43333333333333335,0.0,15,19.342
1e-9_70W,Top,0.4,0.0,15,19.456
1e-9_70W,Top,0.3666666666666667,0.0,15,19.72
1e-9_70W,Top,0.0,0.0,15,21.297
1e-9_70W,Top,0.3333333333333333,0.0,15,19.304
1e-9_70W,Top,0.26666666666666666,0.0,15,19.532
1e-9_70W,Top,0.23333333333333334,0.0,15,19.758
1e-9_70W,Top,0.2,0.0,15,19.871
1e-9_70W,Top,0.16666666666666666,0.0,15,20.21
1e-9_70W,Top,0.13333333333333333,0.0,15,20.173
1e-9_70W,Top,0.1,0.0,15,20.699
1e-9_70W,Top,0.06666666666666667,0.0,15,20.436
1e-9_70W,Top,0.3,0.0,15,19.001
1e-9_70W,Top,0.6,0.0,15,19.494
1e-9_70W,Top,0.6333333333333333,0.0,15,19.342
1e-9_70W,Side,0.0,0.30000000000000004,15,26.30565834
1e-9_70W,Side,0.0,0.28750000000000003,15,26.416322708
1e-9_70W,Side,0.0,0.275,15,26.335849762
1e-9_70W,Side,0.0,0.2625,15,26.325786591
1e-9_70W,Side,0.0,0.25,15,26.567052841
1e-9_70W,Side,0.0,0.23750000000000002,15,26.777736664
1e-9_70W,Side,0.0,0.225,15,26.607213974
1e-9_70W,Side,0.0,0.2,15,26.637325287
1e-9_70W,Side,0.0,0.1875,15,26.637325287
1e-9_70W,Side,0.0,0.17500000000000002,15,26.727609634
1e-9_70W,Side,0.0,0.1625,15,26.887937546
1e-9_70W,Side,0.0,0.15000000000000002,15,27.018035889
1e-9_70W,Side,0.0,0.21250000000000002,15,26.657394409
1e-9_70W,Side,0.0,0.125,15,27.207910538
1e-9_70W,Side,0.0,0.1375,15,27.07803154
1e-9_70W,Side,0.0,0.0125,15,33.209033966
1e-9_70W,Side,0.0,0.025,15,30.805070877
1e-9_70W,Side,0.0,0.037500000000000006,15,29.148283005
1e-9_70W,Side,0.0,0.05,15,28.261400223
1e-9_70W,Side,0.0,0.0,15,36.537521362
1e-9_70W,Side,0.0,0.07500000000000001,15,27.6861763
1e-9_70W,Side,0.0,0.08750000000000001,15,27.715999603
1e-9_70W,Side,0.0,0.1,15,27.517021179
1e-9_70W,Side,0.0,0.1125,15,27.30771637
1e-9_70W,Side,0.0,0.0625,15,28.013814926
1e-9_70W,Top,0.06666666666666667,0.0,20,20.699
1e-9_70W,Top,0.1,0.0,20,20.661
1e-9_70W,Top,0.13333333333333333,0.0,20,20.022
1e-9_70W,Top,0.16666666666666666,0.0,20,20.098
1e-9_70W,Top,0.2,0.0,20,19.645
1e-9_70W,Top,0.3,0.0,20,18.887
1e-9_70W,Side,0.0,0.48750000000000004,20,27.237861633
1e-9_70W,Top,0.3333333333333333,0.0,20,19.191
1e-9_70W,Top,0.3666666666666667,0.0,20,19.871
1e-9_70W,Top,0.4,0.0,20,19.38
1e-9_70W,Top,0.23333333333333334,0.0,20,19.645
1e-9_70W,Top,0.03333333333333333,0.0,20,20.586
1e-9_70W,Side,0.0,0.47500000000000003,20,27.128002167
1e-9_70W,Side,0.0,0.1125,20,27.427366257
1e-9_70W,Side,0.0,0.1,20,27.586704254
1e-9_70W,Side,0.0,0.08750000000000001,20,27.725940704
1e-9_70W,Side,0.0,0.07500000000000001,20,28.013814926
1e-9_70W,Side,0.0,0.0625,20,28.261400223
1e-9_70W,Side,0.0,0.05,20,29.22678566
1e-9_70W,Side,0.0,0.037500000000000006,20,30.29108429
1e-9_70W,Side,0.0,0.025,20,32.123279572
1e-9_70W,Side,0.0,0.0125,20,34.940849304
1e-9_70W,Side,0.0,0.0,20,37.337242126
1e-9_70W,Top,0.43333333333333335,0.0,20,19.418
1e-9_70W,Top,0.0,0.0,20,21.334
1e-9_70W,Top,0.4666666666666667,0.0,20,19.267
1e-9_70W,Top,0.26666666666666666,0.0,20,19.456
1e-9_70W,Top,0.5333333333333333,0.0,20,19.153
1e-9_70W,Side,0.0,0.3125,20,26.54696846
1e-9_70W,Side,0.0,0.30000000000000004,20,26.607213974
1e-9_70W,Side,0.0,0.28750000000000003,20,26.416322708
1e-9_70W,Side,0.0,0.125,20,27.377527237
1e-9_70W,Side,0.0,0.1375,20,27.267805099
1e-9_70W,Side,0.0,0.15000000000000002,20,27.247842789
1e-9_70W,Side,0.0,0.1625,20,27.028038025
1e-9_70W,Side,0.0,0.275,20,26.386152267
1e-9_70W,Side,0.0,0.2625,20,26.647359848
1e-9_70W,Side,0.0,0.25,20,26.637325287
1e-9_70W,Top,0.5,0.0,20,18.963
1e-9_70W,Side,0.0,0.23750000000000002,20,26.687492371
1e-9_70W,Side,0.0,0.225,20,26.657394409
1e-9_70W,Side,0.0,0.21250000000000002,20,27.028038025
1e-9_70W,Side,0.0,0.2,20,26.887937546
1e-9_70W,Side,0.0,0.325,20,26.61725235
1e-9_70W,Side,0.0,0.3375,20,26.597175598
1e-9_70W,Side,0.0,0.35000000000000003,20,26.81782341
1e-9_70W,Side,0.0,0.36250000000000004,20,26.747663498
1e-9_70W,Top,0.5666666666666667,0.0,20,19.494
1e-9_70W,Top,0.6,0.0,20,19.304
1e-9_70W,Top,0.6333333333333333,0.0,20,19.153
1e-9_70W,Top,0.6666666666666666,0.0,20,19.077
1e-9_70W,Top,0.7,0.0,20,19.229
1e-9_70W,Top,0.7333333333333334,0.0,20,19.267
1e-9_70W,Top,0.7666666666666667,0.0,20,19.304
1e-9_70W,Side,0.0,0.17500000000000002,20,27.008033752
1e-9_70W,Top,0.8,0.0,20,19.796
1e-9_70W,Side,0.0,0.45,20,26.887937546
1e-9_70W,Side,0.0,0.4375,20,26.747663498
1e-9_70W,Side,0.0,0.42500000000000004,20,26.536924362
1e-9_70W,Side,0.0,0.41250000000000003,20,26.727609634
1e-9_70W,Side,0.0,0.4,20,26.677461624
1e-9_70W,Side,0.0,0.3875,20,26.637325287
1e-9_70W,Side,0.0,0.375,20,26.707553864
1e-9_70W,Side,0.0,0.4625,20,26.978021622
1e-9_70W,Side,0.0,0.1875,20,26.707553864
1e-9_70W,Top,0.6666666666666666,0.0,30,19.267
1e-9_70W,Top,0.8,0.0,30,20.21
1e-9_70W,Top,0.0,0.0,30,22.337
1e-9_70W,Top,0.03333333333333333,0.0,30,22.078
1e-9_70W,Top,0.06666666666666667,0.0,30,21.558
1e-9_70W,Top,0.4,0.0,30,19.38
1e-9_70W,Top,0.13333333333333333,0.0,30,20.848
1e-9_70W,Top,0.43333333333333335,0.0,30,19.342
1e-9_70W,Top,0.4666666666666667,0.0,30,19.569
1e-9_70W,Top,0.5,0.0,30,19.38
1e-9_70W,Top,0.5333333333333333,0.0,30,19.191
1e-9_70W,Top,0.16666666666666666,0.0,30,20.436
1e-9_70W,Top,0.2,0.0,30,20.098
1e-9_70W,Top,0.23333333333333334,0.0,30,19.304
1e-9_70W,Top,0.26666666666666666,0.0,30,19.494
1e-9_70W,Top,0.3,0.0,30,19.38
1e-9_70W,Top,0.3333333333333333,0.0,30,19.532
1e-9_70W,Top,0.5666666666666667,0.0,30,19.229
1e-9_70W,Top,0.6,0.0,30,19.645
1e-9_70W,Top,0.6333333333333333,0.0,30,19.229
1e-9_70W,Top,0.7,0.0,30,19.796
1e-9_70W,Top,0.7333333333333334,0.0,30,19.683
1e-9_70W,Top,0.7666666666666667,0.0,30,19.532
1e-9_70W,Top,0.3666666666666667,0.0,30,18.887
1e-9_70W,Top,0.1,0.0,30,21.297
1e-9_70W,Side,0.0,0.125,30,28.271291733
1e-9_70W,Side,0.0,0.47500000000000003,30,27.287761688
1e-9_70W,Side,0.0,0.25,30,27.357585907
1e-9_70W,Side,0.0,0.2625,30,27.387496948
1e-9_70W,Side,0.0,0.275,30,27.038038254
1e-9_70W,Side,0.0,0.28750000000000003,30,27.337640762
1e-9_70W,Side,0.0,0.30000000000000004,30,27.357585907
1e-9_70W,Side,0.0,0.3125,30,27.237861633
1e-9_70W,Side,0.0,0.325,30,27.227878571
1e-9_70W,Side,0.0,0.3375,30,27.387496948
1e-9_70W,Side,0.0,0.0,30,39.462863922
1e-9_70W,Side,0.0,0.0125,30,38.604278564
1e-9_70W,Side,0.0,0.025,30,35.332679749
1e-9_70W,Side,0.0,0.037500000000000006,30,32.829204559
1e-9_70W,Side,0.0,0.05,30,31.210775375
1e-9_70W,Side,0.0,0.0625,30,30.008878708
1e-9_70W,Side,0.0,0.07500000000000001,30,29.266016006
1e-9_70W,Side,0.0,0.08750000000000001,30,28.823890686
1e-9_70W,Side,0.0,0.1,30,28.676134109
1e-9_70W,Side,0.0,0.48750000000000004,30,27.267805099
1e-9_70W,Side,0.0,0.1125,30,28.429450989
1e-9_70W,Side,0.0,0.4625,30,27.327667236
1e-9_70W,Side,0.0,0.45,30,27.30771637
1e-9_70W,Side,0.0,0.4375,30,27.257823944
1e-9_70W,Side,0.0,0.42500000000000004,30,27.197925568
1e-9_70W,Side,0.0,0.41250000000000003,30,27.30771637
1e-9_70W,Side,0.0,0.4,30,27.30771637
1e-9_70W,Side,0.0,0.3875,30,27.30771637
1e-9_70W,Side,0.0,0.375,30,27.39746666
1e-9_70W,Side,0.0,0.23750000000000002,30,27.526979446
1e-9_70W,Side,0.0,0.225,30,27.576751709
1e-9_70W,Side,0.0,0.21250000000000002,30,27.646396637
1e-9_70W,Side,0.0,0.2,30,27.775625229
1e-9_70W,Side,0.0,0.36250000000000004,30,27.41740036
1e-9_70W,Side,0.0,0.1375,30,28.063375473
1e-9_70W,Side,0.0,0.15000000000000002,30,27.974151611
1e-9_70W,Side,0.0,0.35000000000000003,30,27.60660553
1e-9_70W,Side,0.0,0.17500000000000002,30,27.477184296
1e-9_70W,Side,0.0,0.1875,30,27.65634346
1e-9_70W,Side,0.0,0.1625,30,27.715999603
1e-9_70W,Top,0.7333333333333334,0.0,60,20.06
1e-9_70W,Top,0.7,0.0,60,19.834
1e-9_70W,Top,0.6666666666666666,0.0,60,19.607
1e-9_70W,Top,0.6333333333333333,0.0,60,19.834
1e-9_70W,Top,0.6,0.0,60,19.947
1e-9_70W,Top,0.5666666666666667,0.0,60,19.985
1e-9_70W,Top,0.5333333333333333,0.0,60,19.871
1e-9_70W,Top,0.5,0.0,60,19.494
1e-9_70W,Top,0.4666666666666667,0.0,60,19.871
1e-9_70W,Top,0.43333333333333335,0.0,60,19.871
1e-9_70W,Top,0.3666666666666667,0.0,60,19.834
1e-9_70W,Top,0.3333333333333333,0.0,60,19.909
1e-9_70W,Top,0.26666666666666666,0.0,60,20.436
1e-9_70W,Top,0.23333333333333334,0.0,60,20.773
1e-9_70W,Top,0.2,0.0,60,20.811
1e-9_70W,Top,0.16666666666666666,0.0,60,21.483
1e-9_70W,Top,0.13333333333333333,0.0,60,22.078
1e-9_70W,Top,0.1,0.0,60,23.185
1e-9_70W,Top,0.06666666666666667,0.0,60,23.516
1e-9_70W,Top,0.03333333333333333,0.0,60,24.028
1e-9_70W,Top,0.0,0.0,60,24.939
1e-9_70W,Top,0.4,0.0,60,19.909
1e-9_70W,Top,0.3,0.0,60,19.796
1e-9_70W,Side,0.0,0.48750000000000004,60,29.716215134
1e-9_70W,Side,0.0,0.0,60,43.827156067
1e-9_70W,Side,0.0,0.275,60,30.096532822
1e-9_70W,Side,0.0,0.28750000000000003,60,29.784568787
1e-9_70W,Side,0.0,0.30000000000000004,60,29.794330597
1e-9_70W,Side,0.0,0.3125,60,29.745513916
1e-9_70W,Side,0.0,0.325,60,29.852884293
1e-9_70W,Side,0.0,0.3375,60,29.891902924
1e-9_70W,Side,0.0,0.35000000000000003,60,29.882148743
1e-9_70W,Side,0.0,0.36250000000000004,60,29.999134064
1e-9_70W,Side,0.0,0.375,60,29.833370209
1e-9_70W,Side,0.0,0.3875,60,29.696678162
1e-9_70W,Side,0.0,0.4,60,29.745513916
1e-9_70W,Side,0.0,0.41250000000000003,60,29.804092407
1e-9_70W,Side,0.0,0.42500000000000004,60,29.882148743
1e-9_70W,Side,0.0,0.4375,60,29.774806976
1e-9_70W,Side,0.0,0.45,60,29.657592773
1e-9_70W,Side,0.0,0.4625,60,29.628271103
1e-9_70W,Side,0.0,0.47500000000000003,60,29.569604874
1e-9_70W,Side,0.0,0.2625,60,30.232753754
1e-9_70W,Top,0.7666666666666667,0.0,60,19.947
1e-9_70W,Side,0.0,0.25,60,30.349386215
1e-9_70W,Side,0.0,0.225,60,30.640455246
1e-9_70W,Side,0.0,0.0125,60,41.100387573
1e-9_70W,Side,0.0,0.025,60,38.359176636
1e-9_70W,Side,0.0,0.037500000000000006,60,36.583621979
1e-9_70W,Side,0.0,0.05,60,35.062267303
1e-9_70W,Side,0.0,0.0625,60,33.927391052
1e-9_70W,Side,0.0,0.07500000000000001,60,32.781639099
1e-9_70W,Side,0.0,0.08750000000000001,60,32.171112061
1e-9_70W,Side,0.0,0.1,60,31.778324127
1e-9_70W,Side,0.0,0.1125,60,31.509321213
1e-9_70W,Side,0.0,0.125,60,31.172197342
1e-9_70W,Side,0.0,0.1375,60,31.027416229
1e-9_70W,Side,0.0,0.15000000000000002,60,30.882457733
1e-9_70W,Side,0.0,0.1625,60,30.824422836
1e-9_70W,Side,0.0,0.17500000000000002,60,30.601688385
1e-9_70W,Side,0.0,0.1875,60,30.650144577
1e-9_70W,Side,0.0,0.2,60,30.407657623
1e-9_70W,Side,0.0,0.21250000000000002,60,30.582300186
1e-9_70W,Side,0.0,0.23750000000000002,60,30.349386215
1e-9_70W,Top,0.8,0.0,60,20.398
