Sample_Type,View,X_cm,Y_cm,Time_s,Temperature_C
1e-4_5W,Side,0.0,0.35000000000000003,0,24.652797699
1e-4_5W,Side,0.0,0.3375,0,24.468753815
1e-4_5W,Side,0.0,0.325,0,24.212625504
1e-4_5W,Side,0.0,0.3125,0,24.284402847
1e-4_5W,Side,0.0,0.30000000000000004,0,24.386857986
1e-4_5W,Side,0.0,0.3875,0,24.448286057
1e-4_5W,Top,0.7,0.0,0,24.757
1e-4_5W,Side,0.0,0.28750000000000003,0,24.263898849
1e-4_5W,Side,0.0,0.275,0,24.181850433
1e-4_5W,Side,0.0,0.2625,0,24.161329269
1e-4_5W,Side,0.0,0.25,0,24.151065826
1e-4_5W,Side,0.0,0.23750000000000002,0,24.089471817
1e-4_5W,Side,0.0,0.375,5,24.181850433
1e-4_5W,Side,0.0,0.3375,5,24.058662415
1e-4_5W,Side,0.0,0.35000000000000003,5,24.007293701
1e-4_5W,Side,0.0,0.36250000000000004,5,24.089471817
1e-4_5W,Side,0.0,0.1125,5,25.912416458
1e-4_5W,Side,0.0,0.3125,5,24.294652939
1e-4_5W,Side,0.0,0.025,5,62.978851318
1e-4_5W,Side,0.0,0.037500000000000006,5,50.761745453
1e-4_5W,Side,0.0,0.05,5,41.517555237
1e-4_5W,Side,0.0,0.0625,5,34.856719971
1e-4_5W,Side,0.0,0.07500000000000001,5,30.756677628
1e-4_5W,Side,0.0,0.08750000000000001,5,28.122819901
1e-4_5W,Side,0.0,0.1,5,26.95800972
1e-4_5W,Side,0.0,0.3875,5,24.222883224
1e-4_5W,Side,0.0,0.125,5,25.3859272
1e-4_5W,Side,0.0,0.1375,5,25.314863205
1e-4_5W,Side,0.0,0.15000000000000002,5,24.969047546
1e-4_5W,Side,0.0,0.1625,5,24.652797699
1e-4_5W,Side,0.0,0.17500000000000002,5,24.581262589
1e-4_5W,Side,0.0,0.1875,5,24.47898674
1e-4_5W,Side,0.0,0.2,5,24.468753815
1e-4_5W,Side,0.0,0.21250000000000002,5,24.304901123
1e-4_5W,Side,0.0,0.225,5,24.3561306
1e-4_5W,Side,0.0,0.23750000000000002,5,24.376617432
1e-4_5W,Side,0.0,0.25,5,24.233139038
1e-4_5W,Side,0.0,0.2625,5,24.222883224
1e-4_5W,Side,0.0,0.275,5,24.304901123
1e-4_5W,Side,0.0,0.28750000000000003,5,24.315149307
1e-4_5W,Side,0.0,0.30000000000000004,5,24.12027359
1e-4_5W,Side,0.0,0.325,5,24.233139038
1e-4_5W,Side,0.0,0.4,5,24.366374969
1e-4_5W,Top,0.0,0.0,5,45.467
1e-4_5W,Side,0.0,0.4375,5,24.294652939
1e-4_5W,Top,0.8,0.0,5,21.781
1e-4_5W,Top,0.7666666666666667,0.0,5,22.041
1e-4_5W,Top,0.7333333333333334,0.0,5,22.189
1e-4_5W,Top,0.7,0.0,5,22.004
1e-4_5W,Top,0.6666666666666666,0.0,5,21.855
1e-4_5W,Top,0.6333333333333333,0.0,5,21.855
1e-4_5W,Top,0.6,0.0,5,21.892
1e-4_5W,Top,0.5666666666666667,0.0,5,21.558
1e-4_5W,Top,0.5333333333333333,0.0,5,21.744
1e-4_5W,Top,0.5,0.0,5,21.259
1e-4_5W,Top,0.4666666666666667,0.0,5,21.185
1e-4_5W,Top,0.43333333333333335,0.0,5,21.632
1e-4_5W,Top,0.4,0.0,5,21.446
1e-4_5W,Top,0.3666666666666667,0.0,5,22.115
1e-4_5W,Top,0.3333333333333333,0.0,5,21.929
1e-4_5W,Top,0.3,0.0,5,22.078
1e-4_5W,Top,0.26666666666666666,0.0,5,22.189
1e-4_5W,Top,0.23333333333333334,0.0,5,23.443
1e-4_5W,Top,0.2,0.0,5,25.915
1e-4_5W,Top,0.16666666666666666,0.0,5,30.275
1e-4_5W,Top,0.13333333333333333,0.0,5,35.212
1e-4_5W,Top,0.1,0.0,5,39.628
1e-4_5W,Top,0.06666666666666667,0.0,5,42.704
1e-4_5W,Top,0.03333333333333333,0.0,5,44.994
1e-4_5W,Side,0.0,0.0125,5,73.174743652
1e-4_5W,Side,0.0,0.48750000000000004,5,24.335641861
1e-4_5W,Side,0.0,0.47500000000000003,5,24.427814484
1e-4_5W,Side,0.0,0.4625,5,24.417575836
1e-4_5W,Side,0.0,0.45,5,24.386857986
1e-4_5W,Side,0.0,0.41250000000000003,5,24.386857986
1e-4_5W,Side,0.0,0.0,5,74.986457825
1e-4_5W,Side,0.0,0.42500000000000004,5,24.519908905
1e-4_5W,Side,0.0,0.375,15,24.253646851
1e-4_5W,Side,0.0,0.3375,15,24.274150848
1e-4_5W,Side,0.0,0.35000000000000003,15,24.253646851
1e-4_5W,Side,0.0,0.36250000000000004,15,24.233139038
1e-4_5W,Top,0.6666666666666666,0.0,15,21.818
1e-4_5W,Side,0.0,0.3875,15,24.407337189
1e-4_5W,Side,0.0,0.4,15,24.397098541
1e-4_5W,Side,0.0,0.41250000000000003,15,24.376617432
1e-4_5W,Side,0.0,0.325,15,24.161329269
1e-4_5W,Side,0.0,0.42500000000000004,15,24.12027359
1e-4_5W,Side,0.0,0.45,15,24.499448776
1e-4_5W,Side,0.0,0.4625,15,24.560813904
1e-4_5W,Side,0.0,0.47500000000000003,15,24.212625504
1e-4_5W,Side,0.0,0.48750000000000004,15,24.366374969
1e-4_5W,Top,0.7,0.0,15,21.929
1e-4_5W,Top,0.7333333333333334,0.0,15,22.189
1e-4_5W,Top,0.7666666666666667,0.0,15,22.041
1e-4_5W,Side,0.0,0.4375,15,24.243392944
1e-4_5W,Top,0.8,0.0,15,21.595
1e-4_5W,Side,0.0,0.3125,15,24.151065826
1e-4_5W,Top,0.03333333333333333,0.0,15,77.322
1e-4_5W,Top,0.5666666666666667,0.0,15,21.595
1e-4_5W,Top,0.5333333333333333,0.0,15,21.855
1e-4_5W,Top,0.5,0.0,15,21.334
1e-4_5W,Top,0.4666666666666667,0.0,15,21.222
1e-4_5W,Top,0.43333333333333335,0.0,15,21.669
1e-4_5W,Top,0.4,0.0,15,21.632
1e-4_5W,Top,0.3666666666666667,0.0,15,22.596
1e-4_5W,Top,0.0,0.0,15,78.109
1e-4_5W,Top,0.3333333333333333,0.0,15,22.041
1e-4_5W,Top,0.26666666666666666,0.0,15,23.882
1e-4_5W,Top,0.23333333333333334,0.0,15,28.13
1e-4_5W,Top,0.2,0.0,15,35.01
1e-4_5W,Top,0.16666666666666666,0.0,15,44.931
1e-4_5W,Top,0.13333333333333333,0.0,15,56.216
1e-4_5W,Top,0.1,0.0,15,66.017
1e-4_5W,Top,0.06666666666666667,0.0,15,73.128
1e-4_5W,Top,0.3,0.0,15,22.854
1e-4_5W,Top,0.6,0.0,15,21.669
1e-4_5W,Top,0.6333333333333333,0.0,15,21.446
1e-4_5W,Side,0.0,0.30000000000000004,15,24.397098541
1e-4_5W,Side,0.0,0.28750000000000003,15,24.417575836
1e-4_5W,Side,0.0,0.275,15,24.417575836
1e-4_5W,Side,0.0,0.2625,15,24.489219666
1e-4_5W,Side,0.0,0.25,15,24.448286057
1e-4_5W,Side,0.0,0.23750000000000002,15,24.499448776
1e-4_5W,Side,0.0,0.225,15,24.601705551
1e-4_5W,Side,0.0,0.2,15,24.703866959
1e-4_5W,Side,0.0,0.1875,15,24.519908905
1e-4_5W,Side,0.0,0.17500000000000002,15,24.765119553
1e-4_5W,Side,0.0,0.1625,15,25.091222763
1e-4_5W,Side,0.0,0.15000000000000002,15,25.274234772
1e-4_5W,Side,0.0,0.21250000000000002,15,24.489219666
1e-4_5W,Side,0.0,0.125,15,26.325786591
1e-4_5W,Side,0.0,0.1375,15,25.649482727
1e-4_5W,Side,0.0,0.0125,15,115.827461243
1e-4_5W,Side,0.0,0.025,15,96.062217712
1e-4_5W,Side,0.0,0.037500000000000006,15,75.415245056
1e-4_5W,Side,0.0,0.05,15,58.845470428
1e-4_5W,Side,0.0,0.0,15,126.102752686
1e-4_5W,Side,0.0,0.07500000000000001,15,38.131797791
1e-4_5W,Side,0.0,0.08750000000000001,15,32.886253357
1e-4_5W,Side,0.0,0.1,15,29.667366028
1e-4_5W,Side,0.0,0.1125,15,27.666288376
1e-4_5W,Side,0.0,0.0625,15,46.915046692
1e-4_5W,Top,0.06666666666666667,0.0,20,78.657
1e-4_5W,Top,0.1,0.0,20,69.442
1e-4_5W,Top,0.13333333333333333,0.0,20,57.654
1e-4_5W,Top,0.16666666666666666,0.0,20,45.373
1e-4_5W,Top,0.2,0.0,20,35.01
1e-4_5W,Top,0.3,0.0,20,22.67
1e-4_5W,Side,0.0,0.48750000000000004,20,24.3561306
1e-4_5W,Top,0.3333333333333333,0.0,20,21.966
1e-4_5W,Top,0.3666666666666667,0.0,20,22.596
1e-4_5W,Top,0.4,0.0,20,21.818
1e-4_5W,Top,0.23333333333333334,0.0,20,27.668
1e-4_5W,Top,0.03333333333333333,0.0,20,84.037
1e-4_5W,Side,0.0,0.47500000000000003,20,24.386857986
1e-4_5W,Side,0.0,0.1125,20,29.81385231
1e-4_5W,Side,0.0,0.1,20,32.829204559
1e-4_5W,Side,0.0,0.08750000000000001,20,37.630088806
1e-4_5W,Side,0.0,0.07500000000000001,20,45.753768921
1e-4_5W,Side,0.0,0.0625,20,57.094367981
1e-4_5W,Side,0.0,0.05,20,72.804290771
1e-4_5W,Side,0.0,0.037500000000000006,20,92.900566101
1e-4_5W,Side,0.0,0.025,20,114.931869507
1e-4_5W,Side,0.0,0.0125,20,132.705657959
1e-4_5W,Side,0.0,0.0,20,138.331420898
1e-4_5W,Top,0.43333333333333335,0.0,20,21.818
1e-4_5W,Top,0.0,0.0,20,85.681
1e-4_5W,Top,0.4666666666666667,0.0,20,21.334
1e-4_5W,Top,0.26666666666666666,0.0,20,23.736
1e-4_5W,Top,0.5333333333333333,0.0,20,21.892
1e-4_5W,Side,0.0,0.3125,20,24.263898849
1e-4_5W,Side,0.0,0.30000000000000004,20,24.448286057
1e-4_5W,Side,0.0,0.28750000000000003,20,24.325395584
1e-4_5W,Side,0.0,0.125,20,27.79549408
1e-4_5W,Side,0.0,0.1375,20,26.345912933
1e-4_5W,Side,0.0,0.15000000000000002,20,25.720333099
1e-4_5W,Side,0.0,0.1625,20,25.131917953
1e-4_5W,Side,0.0,0.275,20,24.509679794
1e-4_5W,Side,0.0,0.2625,20,24.468753815
1e-4_5W,Side,0.0,0.25,20,24.376617432
1e-4_5W,Top,0.5,0.0,20,21.222
1e-4_5W,Side,0.0,0.23750000000000002,20,24.397098541
1e-4_5W,Side,0.0,0.225,20,24.366374969
1e-4_5W,Side,0.0,0.21250000000000002,20,24.673229218
1e-4_5W,Side,0.0,0.2,20,24.683443069
1e-4_5W,Side,0.0,0.325,20,24.11000824
1e-4_5W,Side,0.0,0.3375,20,24.048391342
1e-4_5W,Side,0.0,0.35000000000000003,20,24.181850433
1e-4_5W,Side,0.0,0.36250000000000004,20,24.34588623
1e-4_5W,Top,0.5666666666666667,0.0,20,21.818
1e-4_5W,Top,0.6,0.0,20,22.041
1e-4_5W,Top,0.6333333333333333,0.0,20,21.744
1e-4_5W,Top,0.6666666666666666,0.0,20,22.115
1e-4_5W,Top,0.7,0.0,20,22.115
1e-4_5W,Top,0.7333333333333334,0.0,20,22.152
1e-4_5W,Top,0.7666666666666667,0.0,20,21.929
1e-4_5W,Side,0.0,0.17500000000000002,20,25.111572266
1e-4_5W,Top,0.8,0.0,20,21.595
1e-4_5W,Side,0.0,0.45,20,24.366374969
1e-4_5W,Side,0.0,0.4375,20,24.099740982
1e-4_5W,Side,0.0,0.42500000000000004,20,24.438051224
1e-4_5W,Side,0.0,0.41250000000000003,20,24.489219666
1e-4_5W,Side,0.0,0.4,20,24.458520889
1e-4_5W,Side,0.0,0.3875,20,24.315149307
1e-4_5W,Side,0.0,0.375,20,24.253646851
1e-4_5W,Side,0.0,0.4625,20,24.3561306
1e-4_5W,Side,0.0,0.1875,20,24.95885849
1e-4_5W,Top,0.6666666666666666,0.0,30,21.818
1e-4_5W,Top,0.8,0.0,30,21.446
1e-4_5W,Top,0.0,0.0,30,103.866
1e-4_5W,Top,0.03333333333333333,0.0,30,101.558
1e-4_5W,Top,0.06666666666666667,0.0,30,94.2
1e-4_5W,Top,0.4,0.0,30,22.004
1e-4_5W,Top,0.13333333333333333,0.0,30,67.738
1e-4_5W,Top,0.43333333333333335,0.0,30,21.744
1e-4_5W,Top,0.4666666666666667,0.0,30,21.259
1e-4_5W,Top,0.5,0.0,30,21.334
1e-4_5W,Top,0.5333333333333333,0.0,30,21.855
1e-4_5W,Top,0.16666666666666666,0.0,30,52.911
1e-4_5W,Top,0.2,0.0,30,40.215
1e-4_5W,Top,0.23333333333333334,0.0,30,30.936
1e-4_5W,Top,0.26666666666666666,0.0,30,25.518
1e-4_5W,Top,0.3,0.0,30,23.222
1e-4_5W,Top,0.3333333333333333,0.0,30,22.374
1e-4_5W,Top,0.5666666666666667,0.0,30,21.706
1e-4_5W,Top,0.6,0.0,30,22.189
1e-4_5W,Top,0.6333333333333333,0.0,30,21.744
1e-4_5W,Top,0.7,0.0,30,21.892
1e-4_5W,Top,0.7333333333333334,0.0,30,22.189
1e-4_5W,Top,0.7666666666666667,0.0,30,21.744
1e-4_5W,Top,0.3666666666666667,0.0,30,22.596
1e-4_5W,Top,0.1,0.0,30,82.456
1e-4_5W,Side,0.0,0.125,30,30.184122086
1e-4_5W,Side,0.0,0.47500000000000003,30,24.253646851
1e-4_5W,Side,0.0,0.25,30,24.499448776
1e-4_5W,Side,0.0,0.2625,30,24.438051224
1e-4_5W,Side,0.0,0.275,30,24.417575836
1e-4_5W,Side,0.0,0.28750000000000003,30,24.438051224
1e-4_5W,Side,0.0,0.30000000000000004,30,24.304901123
1e-4_5W,Side,0.0,0.3125,30,24.274150848
1e-4_5W,Side,0.0,0.325,30,24.038118362
1e-4_5W,Side,0.0,0.3375,30,24.068933487
1e-4_5W,Side,0.0,0.0,30,156.367080688
1e-4_5W,Side,0.0,0.0125,30,155.773773193
1e-4_5W,Side,0.0,0.025,30,138.921966553
1e-4_5W,Side,0.0,0.037500000000000006,30,115.571128845
1e-4_5W,Side,0.0,0.05,30,92.2759552
1e-4_5W,Side,0.0,0.0625,30,72.704406738
1e-4_5W,Side,0.0,0.07500000000000001,30,57.685661316
1e-4_5W,Side,0.0,0.08750000000000001,30,46.412506104
1e-4_5W,Side,0.0,0.1,30,38.821743011
1e-4_5W,Side,0.0,0.48750000000000004,30,24.386857986
1e-4_5W,Side,0.0,0.1125,30,33.521484375
1e-4_5W,Side,0.0,0.4625,30,24.407337189
1e-4_5W,Side,0.0,0.45,30,24.397098541
1e-4_5W,Side,0.0,0.4375,30,24.386857986
1e-4_5W,Side,0.0,0.42500000000000004,30,24.233139038
1e-4_5W,Side,0.0,0.41250000000000003,30,24.058662415
1e-4_5W,Side,0.0,0.4,30,24.11000824
1e-4_5W,Side,0.0,0.3875,30,24.233139038
1e-4_5W,Side,0.0,0.375,30,24.089471817
1e-4_5W,Side,0.0,0.23750000000000002,30,24.519908905
1e-4_5W,Side,0.0,0.225,30,24.5710392
1e-4_5W,Side,0.0,0.21250000000000002,30,24.693655014
1e-4_5W,Side,0.0,0.2,30,24.877325058
1e-4_5W,Side,0.0,0.36250000000000004,30,23.935337067
1e-4_5W,Side,0.0,0.1375,30,28.033641815
1e-4_5W,Side,0.0,0.15000000000000002,30,26.627288818
1e-4_5W,Side,0.0,0.35000000000000003,30,23.945619583
1e-4_5W,Side,0.0,0.17500000000000002,30,25.467088699
1e-4_5W,Side,0.0,0.1875,30,25.081047058
1e-4_5W,Side,0.0,0.1625,30,26.023469925
1e-4_5W,Top,0.7333333333333334,0.0,60,22.078
1e-4_5W,Top,0.7,0.0,60,21.929
1e-4_5W,Top,0.6666666666666666,0.0,60,22.226
1e-4_5W,Top,0.6333333333333333,0.0,60,21.259
1e-4_5W,Top,0.6,0.0,60,21.966
1e-4_5W,Top,0.5666666666666667,0.0,60,21.706
1e-4_5W,Top,0.5333333333333333,0.0,60,21.966
1e-4_5W,Top,0.5,0.0,60,21.147
1e-4_5W,Top,0.4666666666666667,0.0,60,21.147
1e-4_5W,Top,0.43333333333333335,0.0,60,21.818
1e-4_5W,Top,0.3666666666666667,0.0,60,23.406
1e-4_5W,Top,0.3333333333333333,0.0,60,23.553
1e-4_5W,Top,0.26666666666666666,0.0,60,31.871
1e-4_5W,Top,0.23333333333333334,0.0,60,41.965
1e-4_5W,Top,0.2,0.0,60,57.098
1e-4_5W,Top,0.16666666666666666,0.0,60,76.296
1e-4_5W,Top,0.13333333333333333,0.0,60,96.8
1e-4_5W,Top,0.1,0.0,60,115.276
1e-4_5W,Top,0.06666666666666667,0.0,60,129.615
1e-4_5W,Top,0.03333333333333333,0.0,60,137.876
1e-4_5W,Top,0.0,0.0,60,139.192
1e-4_5W,Top,0.4,0.0,60,22.337
1e-4_5W,Top,0.3,0.0,60,26.669
1e-4_5W,Side,0.0,0.48750000000000004,60,24.253646851
1e-4_5W,Side,0.0,0.0,60,184.571762085
1e-4_5W,Side,0.0,0.275,60,24.335641861
1e-4_5W,Side,0.0,0.28750000000000003,60,24.366374969
1e-4_5W,Side,0.0,0.30000000000000004,60,24.233139038
1e-4_5W,Side,0.0,0.3125,60,24.12027359
1e-4_5W,Side,0.0,0.325,60,24.181850433
1e-4_5W,Side,0.0,0.3375,60,24.294652939
1e-4_5W,Side,0.0,0.35000000000000003,60,24.140804291
1e-4_5W,Side,0.0,0.36250000000000004,60,24.192110062
1e-4_5W,Side,0.0,0.375,60,24.212625504
1e-4_5W,Side,0.0,0.3875,60,24.202367783
1e-4_5W,Side,0.0,0.4,60,24.3561306
1e-4_5W,Side,0.0,0.41250000000000003,60,24.458520889
1e-4_5W,Side,0.0,0.42500000000000004,60,24.212625504
1e-4_5W,Side,0.0,0.4375,60,24.34588623
1e-4_5W,Side,0.0,0.45,60,24.284402847
1e-4_5W,Side,0.0,0.4625,60,24.468753815
1e-4_5W,Side,0.0,0.47500000000000003,60,24.325395584
1e-4_5W,Side,0.0,0.2625,60,24.468753815
1e-4_5W,Top,0.7666666666666667,0.0,60,21.706
1e-4_5W,Side,0.0,0.25,60,24.632364273
1e-4_5W,Side,0.0,0.225,60,24.805934906
1e-4_5W,Side,0.0,0.0125,60,180.504653931
1e-4_5W,Side,0.0,0.025,60,160.989959717
1e-4_5W,Side,0.0,0.037500000000000006,60,135.237625122
1e-4_5W,Side,0.0,0.05,60,109.790710449
1e-4_5W,Side,0.0,0.0625,60,88.262329102
1e-4_5W,Side,0.0,0.07500000000000001,60,70.187179565
1e-4_5W,Side,0.0,0.08750000000000001,60,56.556167603
1e-4_5W,Side,0.0,0.1,60,46.864028931
1e-4_5W,Side,0.0,0.1125,60,39.768718719
1e-4_5W,Side,0.0,0.125,60,34.688285828
1e-4_5W,Side,0.0,0.1375,60,31.326431274
1e-4_5W,Side,0.0,0.15000000000000002,60,28.85341835
1e-4_5W,Side,0.0,0.1625,60,27.377527237
1e-4_5W,Side,0.0,0.17500000000000002,60,26.325786591
1e-4_5W,Side,0.0,0.1875,60,25.740568161
1e-4_5W,Side,0.0,0.2,60,25.335172653
1e-4_5W,Side,0.0,0.21250000000000002,60,24.999603271
1e-4_5W,Side,0.0,0.23750000000000002,60,24.581262589
1e-4_5W,Top,0.8,0.0,60,21.334
